T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,h_decoupling,h_energy_floor,h_max_energy_gradient,kh_surface,km_surface,max_negative_de_dz,max_shear,monin_obukhov_length,near_fold,net_radiation,pr_t_face_max,pr_t_face_min,pr_t_surface,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
263.03793767436525,false,149.0,8.0,12.455252092383033,150.0,116.0,2.0,0.0412302257217944,0.0412302257217944,0.0029558272187899803,0.182282897447839,-16.61051870750655,false,-26.429234702238148,1.0,1.0,1.0,256.3868557711529,3.3964367980379433,0.0711129317345037,3.0376230062909624,-35.84686378833022,0.006945604692682709,0.010777516960709974,0.35369337557282987,7320.0,263.160728780207,0.08538986389253463
263.03493785611164,false,149.0,8.0,12.419254273339675,150.0,116.0,2.0,0.041311696895143954,0.041311696895143954,0.002962711623015396,0.18246753917512934,-16.69052889757384,false,-26.41685284658422,1.0,1.0,1.0,256.3868557711529,3.3774763617483843,0.0708037101727917,3.036601185394892,-35.799505934529,0.006959730612482789,0.010821618200030546,0.3540490740640114,7350.0,263.15744558046157,0.0855171562721154
263.03193848297497,false,149.0,8.0,12.38326179569958,150.0,116.0,2.0,0.04139283055680838,0.04139283055680838,0.0029695641998730843,0.18265122889018853,-16.770606518366197,false,-26.404473251696402,1.0,1.0,1.0,256.3868557711529,3.3586091400331726,0.07049696577358154,3.0355542132772046,-35.752180834118775,0.006973797647821998,0.010865625407034247,0.35440293446162363,7380.0,263.1541639252574,0.08564385738336887
263.0289394975756,false,149.0,8.0,12.34727397090728,150.0,116.0,2.0,0.041473624634897246,0.041473624634897246,0.002976384841818419,0.18283396472759209,-16.850749370724724,false,-26.39209568056026,1.0,1.0,1.0,256.3868557711529,3.3398368768794,0.07019267621966464,3.0344821185184143,-35.70488753294912,0.006987805447690696,0.010909536350293562,0.35475495335621215,7410.0,263.1508837511115,0.0857699649436387
263.0259408432294,false,149.0,8.0,12.311290118753048,150.0,116.0,2.0,0.0415540771445995,0.0415540771445995,0.002983173461671901,0.18301574500921394,-16.93095524933692,false,-26.379719899064128,1.0,1.0,1.0,256.3868557711529,3.321161246369484,0.0698908194546021,3.0333849426651596,-35.65762507515202,0.007001753676058129,0.010953348841480335,0.35510512770342034,7440.0,263.1476049955463,0.08589547680475028
263.02294246394735,false,149.0,8.0,12.27530956736814,150.0,116.0,2.0,0.04163418618798214,0.04163418618798214,0.002989929992969931,0.18319656824263364,-17.011221941869017,false,-26.367345675997058,1.0,1.0,1.0,256.3868557711529,3.302583853564719,0.06959137368333798,3.0322627402203537,-35.610392503144844,0.007015642011837766,0.010997060735819474,0.355453454821151,7470.0,263.14432759708967,0.08602039095233553
263.01994430443585,false,149.0,8.0,12.239331653230236,150.0,116.0,2.0,0.041713949953790824,0.041713949953790824,0.002996654390317127,0.1833764331195726,-17.091547228129137,false,-26.354972783049675,1.0,1.0,1.0,256.3868557711529,3.2841062351232138,0.06929431737235006,3.0311155786252124,-35.5631888576547,0.00702947014885302,0.01104066993253697,0.3557999323867797,7500.0,263.141051495275,0.08614470550516813
263.01694631009667,false,149.0,8.0,12.20335572116005,150.0,116.0,2.0,0.04179336671725118,0.04179336671725118,0.0030033466297178235,0.18355533851435848,-17.171928879190222,false,-26.342600994813267,1.0,1.0,1.0,256.3868557711529,3.2657298599814277,0.06899962925009545,3.029943538245776,-35.516013177727544,0.007043237795803141,0.011084174375301473,0.3561445584344188,7530.0,263.1377766306411,0.08626841871450744
263.01394842702683,false,149.0,8.0,12.167381124321992,150.0,116.0,2.0,0.041872434839871325,0.041872434839871325,0.0030100067089386673,0.18373328348241982,-17.252364656456063,false,-26.33023008877882,1.0,1.0,1.0,256.3868557711529,3.247456130037065,0.06870728830687611,3.0287467123668277,-35.468864500733986,0.007056944676229338,0.011127572052659608,0.3564873313522313,7560.0,263.1345029447324,0.08639152896345198
263.0109506020188,false,149.0,8.0,12.13140722422554,150.0,116.0,2.0,0.04195115276924658,0.04195115276924658,0.003016634647822647,0.18391026725880666,-17.332852310823775,false,-26.31785984533741,1.0,1.0,1.0,256.3868557711529,3.229286380771899,0.06841727379538087,3.0275252071661867,-35.421741862396765,0.007070590528481324,0.011170860998465646,0.3568282498797946,7590.0,263.1312303800986,0.08651403476630297
263.007952792007,false,149.0,8.0,12.09543350408421,150.0,116.0,2.0,0.04202951865639578,0.04202951865639578,0.0030232301730748895,0.18408628849233732,-17.413389936110626,false,-26.30549008675814,1.0,1.0,1.0,256.3868557711529,3.2112213846098454,0.06812956384072809,3.026279017325307,-35.374644573517045,0.007084175039384792,0.011214039081370027,0.35716731141504904,7620.0,263.12795888590125,0.08663593416871987
